-1.204119982655925,-7.567942273390628
-1.2006594505464179,-7.594859737311497
-1.197226274708024,-7.551118858440084
-1.1938200260161125,-7.537660126479651
-1.1904402853647325,-7.593177395816443
-1.1870866433571443,-7.700847251499919
-1.1837587000082168,-7.788329009242743
-1.1804560644581317,-7.857305010539972
-1.1771783546968955,-7.953198475758067
-1.173925197299174,-8.040680233500893
-1.1706962271689747,-8.126479649748662
-1.1674910872937634,-8.17190287011513
-1.1643094285075746,-8.229102480946977
-1.1611509092627443,-8.291349116263987
-1.1580151954098863,-8.350231068590888
-1.154901959985743,-8.397336630452408
-1.1518108830086016,-8.436030484838657
-1.1487416512809245,-8.488183071185341
-1.145693958198919,-8.53360629155181
-1.142667503568732,-8.516782876601264
-1.139661993429006,-8.45958326576942
-1.136677139879544,-8.382195556996919
-1.1337126609158048,-8.319948921679911
-1.1307682802690238,-8.247608237392573
-1.1278437272517072,-8.144985406194259
-1.1249387366083,-8.045727257986055
-1.1220530483708115,-7.933010377817416
-1.1191864077192086,-7.837116912599318
-1.1163385648463828,-7.764776228311982
-1.1135092748275177,-7.766458569807037
-1.1106982974936894,-7.768140911302093
-1.1079053973095192,-7.8169288146586675
-1.1051303432547472,-7.864034376520188
-1.1023729087095582,-7.902728230906438
-1.0996328713435295,-7.961610183233339
-1.0969100130080562,-8.017127452570133
-1.0942041196321313,-8.076009404897032
-1.0915149811213505,-8.10965623479812
-1.0888423912600231,-8.129844332738768
-1.0861861476162833,-8.131526674233825
-1.0835460514500745,-8.131526674233825
-1.0809219076239263,-8.148350089184369
-1.078313524516398,-8.175267553105238
-1.075720713938118,-8.208914383006325
-1.0731432910503074,-8.224055456461812
-1.0705810742857071,-8.213961407491487
-1.0680338852718272,-8.220690773471704
-1.0655015487564325,-8.232467163937084
-1.0629838925351862,-8.249290578887628
-1.0604807473813818,-8.240878871412356
-1.0579919469776868,-8.225737797956867
-1.0555173278498318,-8.21900843197665
-1.0530567293021749,-8.215643748986544
-1.0506099933550876,-8.198820334035997
-1.048176964684088,-8.176949894600291
-1.0457574905606748,-8.161808821144803
-1.0433514207947967,-8.146667747689314
-1.0409586076789061,-8.118067942273393
-1.0385789059335515,-8.081056429382196
-1.0362121726544444,-8.067597697421759
-1.0338582672609675,-8.054138965461327
-1.0315170514460652,-8.052456623966272
-1.0291883891274818,-8.052456623966272
-1.0268721464003017,-8.057503648451434
-1.0245681914907374,-8.038997892005838
-1.0222763947111524,-8.020492135560241
-1.019996628416254,-7.988527647154207
-1.017728766960432,-7.959927841738285
-1.0154726866562074,-7.934692719312468
-1.0132282657337548,-7.902728230906438
-1.010995384301463,-7.8926341819361125
-1.008773924307505,-7.9195516458569815
-1.006563769502388,-7.953198475758067
-1.0043648054024503,-8.007033403599808
-1.0021769192542749,-8.037315550510781
-1.0,-8.037315550510781
-0.9978339382434918,-8.022174477055295
-0.9956786262173569,-8.005351062104749
-0.9935339577507687,-8.000304037619589
-0.991399828238082,-8.003668720609697
-0.989276134608227,-8.038997892005838
-0.9871627752948271,-8.067597697421759
-0.985059650207063,-8.084421112372304
-0.9829666607012193,-8.081056429382196
-0.980883709552927,-8.102926868817903
-0.9788107009300617,-8.128161991243717
-0.9767475403662882,-8.101244527322848
-0.9746941347352305,-8.057503648451434
-0.9726503922252441,-7.9851629641640995
-0.9706162223147903,-7.917869304361926
-0.9685915357483754,-7.8169288146586675
-0.9665762445130497,-7.73617642289606
-0.9645702618154512,-7.660471055618617
-0.9625735020593762,-7.643647640668073
-0.9605858808238636,-7.663835738608724
-0.9586073148417746,-7.682341495054321
-0.9566377219788702,-7.7042119344900275
-0.9546770212133424,-7.737858764391113
-0.9527251326158197,-7.761411545321875
-0.9507819773298181,-7.776552618777362
-0.9488474775526186,-7.800105399708125
-0.94692155651658,-7.828705205124048
-0.9450041384708587,-7.8253405221339385
-0.9430951486635273,-7.8085171071833965
-0.9411945133240938,-7.732811739905951
-0.9393021596463882,-7.672247446083995
-0.9374180157718364,-7.653741689638398
-0.9355420107730819,-7.653741689638398
-0.9336740746379615,-7.680659153559268
-0.9318141382538379,-7.694117885519701
-0.9299621333922445,-7.692435544024647
-0.9281179926938741,-7.695800227014756
-0.9262816496538768,-7.72440003243068
-0.924453038607469,-7.752999837846602
-0.9226320947158442,-7.727764715420787
-0.9208187539523749,-7.702529592994972
-0.919012953089112,-7.641965299173018
-0.9172146296835493,-7.552801199935138
-0.9154237220656682,-7.431672612291227
-0.9136401693252516,-7.342508513053348
-0.9118639112994487,-7.288673585211611
-0.910094888560602,-7.2735325117561205
-0.9083330424043154,-7.278579536241285
-0.9065783148377644,-7.278579536241285
-0.9048306485682449,-7.253344413815468
-0.9030899869919438,-7.187733095508351
-0.9013562741829428,-7.1052983622506884
-0.8996294548824366,-7.021181287497972
-0.8979094744881628,-6.9471582617155825
-0.8961962790440428,-6.87986460191341
-0.8944898152300258,-6.804159234635966
-0.8927900303521312,-6.7604183557645525
-0.8910968723326871,-6.736865574833793
-0.8894102897007503,-6.6964893789524895
-0.8877302315827293,-6.664524890546456
-0.8860566476931631,-6.627513377655263
-0.8843894883257004,-6.605642938219557
-0.8827287043442364,-6.588819523269013
-0.8810742471742241,-6.605642938219557
-0.8794260687941495,-6.632560402140424
-0.8777841217271725,-6.639289768120643
-0.8761483590329142,-6.629195719150316
-0.8745187342994054,-6.587137181773957
-0.8728952016351919,-6.553490351872872
